barrels08,city08,co2TailpipeGpm,comb08,cylinders,displ,drive,fuelCost08,fuelType,fuelType1,highway08,make,model,mpgData,trany,UCity,UHighway,VClass,year
medium-high,poor,unhealthy,Poor,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Bitter Gmbh and Co. Kg,SC,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
medium-high,poor,below average,Poor,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Bitter Gmbh and Co. Kg,SC,N,Manual 5-spd,Average,Economic,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Century,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Century,N,Automatic 3-spd,Average,Green,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Century,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Six,Four,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Buick,Century,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Regal,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
medium-high,poor,hazardous,Poor,Eight,Five,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Chevrolet,G30 Sport Van 2WD,N,Automatic 4-spd,Guzzler,Economic,Vans,1986
low-medium,average,below average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Regal,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Normal,Six,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Regal,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Six,Four,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Buick,Regal,N,Automatic 4-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Buick,Regal,N,Automatic 4-spd,Average,Green,Midsize Cars,1984
low-medium,average,below average,Poor,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Riviera,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Poor,Six,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Riviera,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Buick,Riviera,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Buick,Riviera,N,Automatic 4-spd,Average,Green,Midsize Cars,1984
low-medium,average,below average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Cadillac,Eldorado,Y,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Cadillac,Eldorado,N,Automatic 4-spd,Average,Green,Midsize Cars,1984
medium-high,poor,hazardous,Poor,Eight,Five,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Chevrolet,G30 Sport Van 2WD,N,Automatic 4-spd,Guzzler,Economic,Vans,1986
low-medium,average,below average,Normal,Eight,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Cadillac,Seville,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Cadillac,Seville,Y,Automatic 4-spd,Average,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Celebrity,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Celebrity,N,Manual 4-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Celebrity,N,Automatic 3-spd,Average,Green,Midsize Cars,1984
low-medium,average,average,Normal,Six,Four,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Chevrolet,Celebrity,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Citation II,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Citation II,N,Manual 4-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Citation II,N,Automatic 3-spd,Average,Green,Midsize Cars,1984
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Citation II,N,Manual 4-spd,Average,Green,Midsize Cars,1984
medium-high,poor,unhealthy,Poor,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Dodge,B150/B250 Wagon 2WD,N,Automatic 3-spd,Average,Economic,Vans,1986
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Monte Carlo,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Monte Carlo,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Monte Carlo,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chevrolet,Monte Carlo,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Chevrolet,Monte Carlo,N,Automatic 3-spd,Average,Green,Midsize Cars,1984
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Chevrolet,Monte Carlo,N,Automatic 4-spd,Average,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,E Class/New Yorker,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,E Class/New Yorker,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,E Class/New Yorker,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,Executive Sedan/Limousine,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Poor,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Dodge,B150/B250 Wagon 2WD,N,Automatic 3-spd,Average,Economic,Vans,1986
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,LeBaron,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,LeBaron,N,Manual 5-spd,Economic,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,LeBaron,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,LeBaron,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,LeBaron,N,Manual 5-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,LeBaron,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Chrysler,Newport/Fifth Avenue,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Aries,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Aries,N,Manual 4-spd,Economic,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Aries,N,Manual 5-spd,Economic,Green,Midsize Cars,1984
low-medium,average,below average,Poor,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,B150/B250 Wagon 2WD,N,Manual 4-spd,Average,Economic,Vans,1986
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Aries,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,Diplomat,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
medium-high,poor,unhealthy,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Dodge,Diplomat,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,600,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,600,N,Manual 5-spd,Economic,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,600,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,600,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,600,N,Manual 5-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,600,N,Manual 5-spd,Average,Green,Midsize Cars,1984
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,600,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
medium-high,poor,unhealthy,Poor,Eight,Five,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Dodge,B150/B250 Wagon 2WD,N,Automatic 3-spd,Average,Economic,Vans,1986
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,LTD,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,LTD,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,LTD,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,LTD,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Ford,LTD,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
medium-high,average,below average,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Kenyon Corporation Of America,Kenyon 5.0 Sedan,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Diesel,Diesel,Economic,Lincoln,Continental,N,Automatic 4-spd,Economic,Green,Midsize Cars,1984
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Lincoln,Continental,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Six,Two,Front-Wheel Drive,Standard,Diesel,Diesel,Economic,Lincoln,Mark VII,N,Automatic 4-spd,Economic,Green,Midsize Cars,1984
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Lincoln,Mark VII,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Pontiac,Fiero,Y,Automatic 3-spd,Economic,Green,Two Seaters,1985
low-medium,average,below average,Normal,Eight,Four,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Cadillac,Eldorado Convertible,N,Automatic 4-spd,Average,Economic,Compact Cars,1985
medium-high,poor,unhealthy,Poor,Eight,Five,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Average,Dodge,B150/B250 Wagon 2WD,N,Automatic 3-spd,Average,Economic,Vans,1986
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Marquis,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Marquis,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Marquis,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Marquis,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Mercury,Marquis,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
high,poor,hazardous,Poor,Eight,Four,Rear-Wheel Drive,Expensive,Regular,Regular Gasoline,Guzzler,Maserati,Quattroporte,N,Automatic 3-spd,Guzzler,Average,Midsize Cars,1984
medium-high,poor,unhealthy,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Mercedes-Benz,500SEL,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Oldsmobile,Cutlass Ciera,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Oldsmobile,Cutlass Ciera,N,Automatic 3-spd,Average,Green,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Oldsmobile,Cutlass Ciera,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
medium-high,poor,unhealthy,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Dodge,B150/B250 Wagon 2WD,N,Automatic 3-spd,Average,Economic,Vans,1986
low-medium,average,average,Normal,Six,Four,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Oldsmobile,Cutlass Ciera,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Oldsmobile,Cutlass Supreme,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Six,Four,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Oldsmobile,Cutlass Supreme,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Six,Four,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Oldsmobile,Cutlass Supreme,N,Automatic 4-spd,Economic,Green,Midsize Cars,1984
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Oldsmobile,Cutlass Supreme,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Oldsmobile,Cutlass Supreme,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Oldsmobile,Cutlass Supreme,N,Automatic 3-spd,Average,Green,Midsize Cars,1984
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Oldsmobile,Cutlass Supreme,N,Automatic 4-spd,Average,Green,Midsize Cars,1984
low-medium,average,below average,Poor,Six,Four,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Oldsmobile,Toronado,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Oldsmobile,Toronado,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
medium-high,poor,below average,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Dodge,B150/B250 Wagon 2WD,N,Manual 4-spd,Average,Economic,Vans,1986
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Oldsmobile,Toronado,N,Automatic 4-spd,Average,Green,Midsize Cars,1984
low-medium,average,below average,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Gran Fury,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
medium-high,poor,unhealthy,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Average,Plymouth,Gran Fury,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Reliant,N,Automatic 3-spd,Economic,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Reliant,N,Manual 4-spd,Economic,Green,Midsize Cars,1984
low-medium,average,healthy,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Reliant,N,Manual 5-spd,Economic,Green,Midsize Cars,1984
low-medium,average,average,Normal,Four,Two,Front-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Plymouth,Reliant,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Pontiac,Bonneville,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Pontiac,Bonneville,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Pontiac,Bonneville,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
medium-high,poor,unhealthy,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Dodge,B150/B250 Wagon 2WD,N,Manual 4-spd,Average,Economic,Vans,1986
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Pontiac,Bonneville,N,Automatic 3-spd,Average,Green,Midsize Cars,1984
low-medium,average,average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Diesel,Diesel,Economic,Pontiac,Bonneville,N,Automatic 4-spd,Average,Green,Midsize Cars,1984
low-medium,average,average,Normal,Six,Three,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Pontiac,Grand Prix,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Poor,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Pontiac,Grand Prix,N,Automatic 3-spd,Average,Economic,Midsize Cars,1984
low-medium,average,below average,Normal,Eight,Five,Rear-Wheel Drive,Standard,Regular,Regular Gasoline,Economic,Pontiac,Grand Prix,N,Automatic 4-spd,Average,Economic,Midsize Cars,1984
